comment_id,parent_id,author,text,like_count,published_at,is_reply,age
UgxvKU16JIeQDWlsEFN4AaABAg,,@7BLACK-od6lr,딸 다마270~,1,2024-10-24T11:15:30Z,False,20대
UgxVylOxCzf1r_wfvCt4AaABAg,,@HAHAHA02277,이거난리낫던데 재밋다고 나도이제부터 주행해보까 한석규배우님연기처음봐요...ㅎㅎ;; 극찬이던데.. 주행시작해야겟다,1,2024-10-24T08:43:07Z,False,20대
Ugx6N0IgYEbEN4wuTQJ4AaABAg,,@seorang67,한석규 때문에 안볼란다. 연기는 늘 똑같어,1,2024-10-24T06:19:56Z,False,20대
UgzG1pTTj4sJQPi2kbN4AaABAg,,@mheum08,"<a href=""https://www.youtube.com/watch?v=s9LxmWepMW8&amp;t=840"">14:00</a> 와 이분 인스타 화내는 연기 그사람 아니냐?????",0,2024-10-24T05:13:21Z,False,20대
UgwDTys0Kk10aEPhDep4AaABAg,,@쿠시-e8g,드라마 1 화보다 너무 별로여서 안봣는데 괜찮나요? 재밋어요?,0,2024-10-23T19:49:18Z,False,20대
Ugxy8syqILdsynV-wEx4AaABAg,,@PICKGO,"인스타그램<br>픽고 PICKGO <a href=""https://www.instagram.com/pick_go_/%C2%A0"">https://www.instagram.com/pick_go_/ </a><br>한빛(정호균 배우) <a href=""https://www.instagram.com/hogyu_n/"">https://www.instagram.com/hogyu_n/</a><br>혜빈(강해빈 배우) <a href=""https://www.instagram.com/haebiin/"">https://www.instagram.com/haebiin/</a>",121,2024-11-09T10:03:29Z,False,20대
Ugw6og7ZC_kGD9A2_KB4AaABAg,,@말랑-n4f,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이커플 보고 있으면 왜케 웃기고 귀엽지 뭔가 바뀐 거 같아 ㅋㅋ ㅠ,0,2024-11-24T01:55:58Z,False,20대
Ugxc60EpABapnMpQM9p4AaABAg,,@musicmc6589,설렌다,0,2024-11-24T00:14:58Z,False,20대
UgxUqZuNKHJpqpsb-eF4AaABAg,,@Auslfn,ㅋㅋㅋㅋㅋㅋ 아 진짜 귀여웤ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 왜 설레냐 ㅋㅋㅋㅋㅋㅋㅋ 남자여자 둘다 매력 개쩐다,0,2024-11-23T14:37:38Z,False,20대
UgxFAF13OhywrgCUV_54AaABAg,,@김공룡-p8l,여자 개호감ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2024-11-23T12:19:15Z,False,20대
Ugz2_6qpuS7DefPxoNd4AaABAg,,@이뀨뀨-d1s,ㅈㅣ겨워 진짜 이러는거 나같네ㅋㅋㅋㅋㅋㅋㅋ,0,2024-11-22T23:24:01Z,False,20대
UgzJQK-J3FcDmxengoR4AaABAg,,@김부어-d7u,이 커플 에피소드 좀 많이 올려주세요!!!! 진짜 너무 좋ㅇㅏ요ㅠㅠㅠㅠ,1,2024-11-21T11:51:28Z,False,20대
UgxkotmrGr7pXJX3K1N4AaABAg,,@치피치피차파차파-t1i,둘이 ㄹㅇ 다른데 둘이 그래도 행복하니까 된 거 아니냐구 넘 좋다~~,0,2024-11-21T07:46:39Z,False,20대
UgzzV5WbJ1HXtR6WDaZ4AaABAg,,@yerin900,아무리 몇번을 봐도 여주 역할 이름이랑 성격이 내 친구 이름이랑 성격이랑 너무 똑같음 진짜 ㅋㅋㅋㅋㅋ내친구가 연애하면 이런 느낌일 것 같음,0,2024-11-20T23:20:04Z,False,20대
UgwWmAbJ2LQmcnSs8i94AaABAg,,@H..5791,남자 짜증나는거 보니.. 연기 잘하는건가.,0,2024-11-20T22:27:04Z,False,20대
UgyX0XyVDhR086rlAtd4AaABAg,,@mmmm-jy9lz,해빈이가 한빛이 가끔 답답해하고 사진 찍는거   힘들어하는 거 잘때 돌아누울때 말투 이런거때문에 한번 대판싸울듯,0,2024-11-20T20:13:33Z,False,20대
UgxnlkmhzOLCSHRtD0N4AaABAg,,@user-ip8sp4iw3n,이런 연애 하고싶다..,0,2024-11-20T16:48:09Z,False,20대
Ugx1w8vki4WnTk_tdYR4AaABAg,,@hell._.ong2,귀여워…나도 저 여자 성격인데 저런 남자 어딨냐,0,2024-11-20T10:34:59Z,False,20대
UgxaDEcCCEdhQFc44NN4AaABAg,,@minhee-0-0,아 진짜 둘이 너무 귀여워욬ㅋㅋㅋㅋㅋㅋ,0,2024-11-20T05:02:02Z,False,20대
UgzFXkDXb-VhEZtJ-nB4AaABAg,,@St-vl1qq,이거ㅜ역할이ㅜ바뀐거ㅜ아니냐 진짜 ㅋㅋㅋㅋㅋ😂,0,2024-11-20T02:09:57Z,False,20대
UgzaaFaqtcGuXU1fpSx4AaABAg,,@hyunwool7954,남자가 존잘이네,0,2024-11-19T21:44:00Z,False,20대
Ugxzyr1Dfp6Qq8T8dFl4AaABAg,,@g8237,아 광대가 안내려와..,0,2024-11-19T17:31:01Z,False,20대
UgxuEgz7keL5_kr9h4d4AaABAg,,@jiwkob8288,Someone has to tell her..,0,2024-11-19T16:03:44Z,False,20대
UgzfRcEq-vK5l8LB-I14AaABAg,,@어디서부터일까,나도 연애하고 싶다...,0,2024-11-19T08:46:08Z,False,20대
UgxgeODK3iglCnyfOuF4AaABAg,,@pschan0108,왜 또 말을 그렇게 해 ㅋㅋㅋㅋㅋ 울 아들이 엄마에게하는 말인데,1,2024-11-19T01:25:51Z,False,20대
UgxxLaD6ZZBskC-Xk8N4AaABAg,,@그그-x8w,"<a href=""https://www.youtube.com/watch?v=E81rmOQIp4Q&amp;t=379"">6:19</a> 닦닦",0,2024-11-18T17:49:09Z,False,20대
UgzxaPSUZ44YQ4YIoIx4AaABAg,,@cyh-gk5ss,"여자 저러면 매력떨어지던데 ,...초반에 리액션좋아서 좋치만 저러면 매력없음 ㅈㄴ줌마스탈임ㅋㅋㅋㅋ나중에 막만지고 섹드립 장난아닐듯",2,2024-11-18T12:16:08Z,False,20대
UgwYlVKqkQWb9g20rPB4AaABAg,,@kkk-im6xh,펨돔과 멜섭의 연애,1,2024-11-18T06:33:28Z,False,20대
UgzA0wVtV48geuSIkXF4AaABAg,,@hhhyy883,"아진짜 ㅋㅎㅋㅎㅋㅎㅋ 계속 함박웃음 지으면서 봤어요,,, 이 조합 최고 ⸝⸝ʚ̴̶̷̆ ̯ʚ̴̶̷̆⸝⸝ !!!!",0,2024-11-17T16:55:11Z,False,20대
UgyQrBGrxCA1MfrcIjl4AaABAg,,@mya_oooom,아 ㅈㄴ 귀엽다,0,2024-11-17T14:24:19Z,False,20대
UgxLpwNpKbmzZRvr3cR4AaABAg,,@권혜지-s2i,"남자분 셔츠 정보좀요,,,",0,2024-11-17T13:05:48Z,False,20대
UgwbE-vcXLUVCYKg0Ht4AaABAg,,@SONG_yang,개웃기넼ㅋㅋㅋㅋ 남자 짱 귀여움,0,2024-11-17T12:52:10Z,False,20대
Ugw9BgUvTZh-M_F_Ekl4AaABAg,,@김기훈-e2b,남주 이찬혁 닮은듯,1,2024-11-17T11:30:43Z,False,20대
UgyL1ZOO-c8YmKYMZJ14AaABAg,,@스폰지밥-m8q,하 헤어지고나서 보니까 너무 우리 연애같앗어서 슬프다 안질리긴 개뿔 권태기 와서 헤어진우린데,1,2024-11-17T10:57:25Z,False,20대
UgzS7TLWPNao6lSKa8t4AaABAg,,@vhfhggd5526,2024년 나는팻인가 ㅋㅋ,0,2024-11-17T06:52:34Z,False,20대
UgxO3Tnc7BB8acyiB9d4AaABAg,,@user-chimchacknen,남주가 너무 비현실적이다 ㅋㅋ귀여워,2,2024-11-17T04:26:41Z,False,20대
UgzqbBkwtOpUDNTw4Xd4AaABAg,,@dy1933,;;.. 여자캐릭터 진짜 나같음 백퍼 엣팁이다,1,2024-11-17T03:56:17Z,False,20대
UgwBP0Tg2Cv4aztXcHV4AaABAg,,@이호진-d6h7n,탈모있으시네요 머리까면 큰일나겠는데,0,2024-11-17T02:51:21Z,False,20대
UgxuGfe9SW7B5yKtnOx4AaABAg,,@맑은공기-Fa,ㅋㅋㅋㅋㅋㅋㅋㅋ 아 ㅅㅂ 이 커플 찬성일세😂😂😂,0,2024-11-16T22:07:11Z,False,20대
UgwlfNXCnclyTAhMk8F4AaABAg,,@뿅-l5k,아니 조온나 걍 정반대러 너무 웃곀ㅋㅋㅋㅋㅋㅋㅋ,0,2024-11-16T16:03:10Z,False,20대
UgwfCNp576iRL8evS714AaABAg,,@신혜선-k9w,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개우시다,1,2024-11-16T12:58:55Z,False,20대
UgztjLe5-wqbi_oTxQ94AaABAg,,@냠냠냠-w6y,한빛아 여자는 다 늑대다 조심해라~,2,2024-11-16T12:24:32Z,False,20대
UgzaQpAmvkWcpE6HFGR4AaABAg,,@beloved_lovr,여자쪽 좀 과장된 나 같아서 재밌다ㅎ.. 이러고 있었는데 아예 걍 똑같다는 사람들도 엄청 많네ㅋㅋㅋㅋㅋㅋ 진성 쿨걸들... 간지,3,2024-11-16T10:31:29Z,False,20대
UgypEKQ8b0VYXVGFenV4AaABAg,,@웃어웃어웃으라고_b,아놔 나 istp 남친 esfp인데 개똑같음 내가 저렇게 꼬심 남친 면허 없는것도 똑같음 운전하면서 욕하는것도.. 내가 남친 사진 찍어주는것도.... 지겨워하면서 결국엔 해주는것도..........,0,2024-11-16T10:19:47Z,False,20대
Ugw_awhTzi9yk7owav14AaABAg,,@오늘부터우리는-g5e,아...나 팔아파 ㅋ,0,2024-11-16T08:21:16Z,False,20대
UgwVBw_amr-i5C6lvep4AaABAg,,@nomodemnet2250,픽고에서 봐온 커플 중 제일 재미있습니다...,1,2024-11-16T07:19:14Z,False,20대
UgzJNFRONz1LDt_iyHp4AaABAg,,@sb-ti9yv,아니 둘다 너무 웃기고 귀엽고 다해버림 ㅋㅋㅋㅋㅋㅋㅋ,0,2024-11-16T06:22:56Z,False,20대
Ugz_Bnye2lhnjUyLRx54AaABAg,,@04.1,아니 둘이 그냥영혼 바뀐거잖아😂 이커플 마지막회는 둘이성격 반대로 되면 서 끝날거 같네😅,2,2024-11-16T06:10:44Z,False,20대
UgwLcxB66hH6ZZrrz5x4AaABAg,,@서민경-g8e,젠더리스의표본ㅋㅋㅋ 귀여웤,0,2024-11-16T04:55:19Z,False,20대
Ugz5LMVUsrtxk1k_vpd4AaABAg,,@서민경-g8e,여자애 되게 연애하고싶은 스타일이닼ㅋㅋㅋ,0,2024-11-16T04:50:59Z,False,20대
UgxY4SQ8-3AbkAl0rC54AaABAg,,@Antares356,걍 공주영 왕자림 아님?,0,2024-11-16T04:13:43Z,False,20대
UgxY4SQ8-3AbkAl0rC54AaABAg.AAtHl69F15uAAugfYJkJjD,UgxY4SQ8-3AbkAl0rC54AaABAg,@Chae_iii,전혀 다른데,1,2024-11-16T17:19:24Z,True,20대
UgzyK4sVhI5YaYoYeKR4AaABAg,,@koon-bi5mn,"<a href=""https://www.youtube.com/watch?v=E81rmOQIp4Q&amp;t=516"">8:36</a> 이때부터 눈빛 미쳤네…",0,2024-11-16T02:37:08Z,False,20대
UgxCYcKGbvFLCvZF2P14AaABAg,,@Rise-i91,아니 남녀 반대 버전도 나와죠 ㅠㅠ,2,2024-11-15T11:13:20Z,False,20대
UgxFkZZsrNbQeZ1rkOp4AaABAg,,@무니할무니,캬~ 맛있다,0,2024-11-15T07:33:44Z,False,20대
UgzkFRgFhrEi54M6jxV4AaABAg,,@gathermytears,give us weekly update please,0,2024-11-14T16:02:17Z,False,20대
UgyK1h-MbN2-jS5P5xB4AaABAg,,@얀-w1r,아 이커플 재밌네 ㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋ 여자분에 내 성격이라 너무 재미씀,1,2024-11-14T14:55:47Z,False,20대
Ugw1Dm-rknYZm2769Nl4AaABAg,,@동구-b5r,남자가 연상이라며.. ㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 이 커플 미친거냐고ㅠㅠㅠㅠ 아 개귀여움 ㅠㅠ,4,2024-11-14T14:48:10Z,False,20대
UgydIJ_kcw74XU5cPEd4AaABAg,,@오상훈-z2w,둘다넘좋아ㅋ여자분패션멋저요,0,2024-11-14T12:42:01Z,False,20대
Ugzgf4L5aunhMENnPXp4AaABAg,,@주야안녕,배달기사 표정 왤케 웃기냐 ㅋㅋㅋㅋㅋ,0,2024-11-14T10:45:30Z,False,20대
UgxfoB3io6FiIWiSS7x4AaABAg,,@우아아-x3f,남자분 진짜 개빡치게 연기 잘하네여,1,2024-11-14T08:12:36Z,False,20대
UgxRaxN7X6cZb_n-2ZB4AaABAg,,@jayjay4871,이 커플 응원한다 달달해😊,0,2024-11-14T07:54:56Z,False,20대
UgzyHs9Kit2xWeBEH3t4AaABAg,,@박해령-h6o,아니 여자가 팔베개 해주고 있네 ㅋㅋ 귀엽네,0,2024-11-14T05:02:53Z,False,20대
UgzBCk0f0zTd_qBnV8F4AaABAg,,@aetorii,재미따,1,2024-11-13T15:58:01Z,False,20대
UgwacnPL0pb3lo6Go7t4AaABAg,,@hii0923,말좀 예쁘게해 저 말투 진짜 미쳤다 ;;;,1,2024-11-13T14:11:54Z,False,20대
UgzDrxLGyZZmiyWmucl4AaABAg,,@hii0923,"와 여자분 성격 진짜 ㅈㄴ젛다,,,",0,2024-11-13T14:03:36Z,False,20대
UgwdcyXoBfEXcvMPKM14AaABAg,,@내이름은강승현,남자 연기 잘한다..,0,2024-11-13T13:50:04Z,False,20대
UgwlqrpBRcdJNBCRomJ4AaABAg,,@ghlavender,너무 편안하고 보기좋은 연애군,0,2024-11-13T12:56:29Z,False,20대
UgyMWD1BuUBb3ChQN814AaABAg,,@제3의눈차크라,진짜 얼굴이 다하네.....,0,2024-11-13T12:25:37Z,False,20대
Ugwe6JFFy570rem49Lh4AaABAg,,@진접-f5q,똥을 싸라.,0,2024-11-13T11:22:58Z,False,20대
UgwslC8sFSRJt768e014AaABAg,,@warhistory6964,농약이 덜아플까 락스가 덜아플까,0,2024-11-13T09:10:11Z,False,20대
UgwEvsVnaKRPrb-shxh4AaABAg,,@warhistory6964,와 여자성격 내스타일이다,0,2024-11-13T09:07:06Z,False,20대
Ugx9zGDVnnsmBXQxl9Z4AaABAg,,@보통내얼굴보면낫던데,요즘 이게 젤 재밌음,1,2024-11-13T08:05:20Z,False,20대
Ugz3JHRh52UjvS0_kYx4AaABAg,,@hhh-h99,울 자기 여기서 뭐해? ㅋㅋㅋㅋㅋㅋㅋㅋ 우리커플이랑 똑.같. 😂,0,2024-11-13T05:35:24Z,False,20대
UgyV6GtIoXn0yCz5DpN4AaABAg,,@이쿤-e4z,탈모약 먹읍시다,1,2024-11-13T05:00:42Z,False,20대
UgxuheSYqQE1NyQnx-l4AaABAg,,@환쿠잉,아 토나와 남자배우 왜저래 목소리말투 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ저러니 출산율 최악이지 매력없다 증말,3,2024-11-13T03:17:46Z,False,20대
UgwVhKq60TuYnn_jI9l4AaABAg,,@남찍찍-j5w,남자 개존잘..❤,0,2024-11-13T03:10:28Z,False,20대
Ugy6QHveOCGS7rjFzdh4AaABAg,,@pizzaboy153,여자가 진국이네,0,2024-11-13T02:17:14Z,False,20대
Ugy5wfoV6sOqs19A_p54AaABAg,,@재택근무하는아빠-f8l,무슨 연기들을 이렇게 잘하지?? 와....,0,2024-11-13T01:01:24Z,False,20대
UgzFR5ZBXWrPk4ETe_N4AaABAg,,@academian9827,이제 반대로 바꿔서 찍어주세요,1,2024-11-13T00:54:19Z,False,20대
UgzTGvtBimPS1koUYIh4AaABAg,,@academian9827,김성철씨가 나왔네요 ㅋ,0,2024-11-13T00:50:44Z,False,20대
UgxjYmlYa2T_xEVrHtV4AaABAg,,@전영은-x5q,하..진짜 슬프다그냥,0,2024-11-13T00:21:39Z,False,20대
UgxHhW3ictcHZxzRMS14AaABAg,,@전영은-x5q,😂😂😢😅😢😅😂😢😅😂😢😅😂😢😅,0,2024-11-13T00:21:21Z,False,20대
Ugy5Mj1RuLonVnsx0954AaABAg,,@비트1217,와 달달해,0,2024-11-12T23:54:44Z,False,20대
UgyeysDB9kNNIihytep4AaABAg,,@링고-s7q,멘트하나하나 다좋고 심쿵하게하네.. 여주미쳤냐고 ㅋㅋㅋㅋㅋ 아.... 저런여자 만나보고싶다.. 매일매일설렐듯..,0,2024-11-12T23:06:13Z,False,20대
UgyEc-kts5JqNioyCNV4AaABAg,,@1bijou_j00,남자 배우 펜싱 선수 닮았당,1,2024-11-12T19:09:12Z,False,20대
UgyqYTGeXEqj8-edBht4AaABAg,,@SoraKang-p4e,여자 진짜 너무 멋있다 최고!,1,2024-11-12T17:10:22Z,False,20대
UgxlRnQnp6gxxxGrMwB4AaABAg,,@룽삥뽕-s8d,아 남자말투 짜증낰ㅋㅋㅋㅋ 매력없어ㅠ,1,2024-11-12T16:51:54Z,False,20대
UgzpgNrT7QxGB7xjBMB4AaABAg,,@hadil0710,I don&#39;t care what anyone else think ... but i would really hate to date such a character .. no there&#39;s no way i would even fall for him. . <br><br><br>Yes everyone has their style but honestly i can&#39;t stand a man being too girly .. u can like all the netflix content u want but that&#39;s what i deeply believe in .. <br><br>How could i even rely on such a man? .. just the thought of it makes me drained,0,2024-11-12T16:10:36Z,False,20대
UgzpgNrT7QxGB7xjBMB4AaABAg.AAkGcI-ExuaAAkPopDSSRp,UgzpgNrT7QxGB7xjBMB4AaABAg,@plus7560,"Really? In Japan, we have many guys like him and Japanese women think that they are cute, which is normal. Just because<br>he looks like a girly, late developer and passive man doesn&#39;t mean he can&#39;t act manlly even when he has to. Are you from Western countries?",2,2024-11-12T17:30:58Z,True,20대
Ugx4AgSOwv3PBwcDf9l4AaABAg,,@highzero5632,진심 남자 왜 저럼…? 너무 쫌…ㅋㅋ 뭔말알?,5,2024-11-12T15:40:33Z,False,20대
UgyncPQOoa3K8GDidkJ4AaABAg,,@몽키지옥,여자에게 인기없는 남자 특징: 여자에게 명품 사주고 여행가고 데이트하고 ㅋㅋㅋ돈과 시간은 다버리고 결혼은 다른남자랑하는거 지켜봄ㅠ,1,2024-11-12T14:59:14Z,False,20대
UgwuldgV0l6miG3bDUx4AaABAg,,@im_hs6968,아진짜 이커플 너무귀엽다ㅠㅠㅠㅠㅠㅠ최애커플 당첨이여 자주올려주세요ㅠㅠㅠ,1,2024-11-12T14:38:14Z,False,20대
UgyfmFWSdfNvTTlKCEF4AaABAg,,@jimini01,픽고 편중에서 제일 재미있게 봐써옄ㅋㅋㅋㅋㅋㅋ진짜 여자 본 캐릭터중 젤 맘에듬ㅋㅋㅋㅋㅋ,1,2024-11-12T14:11:17Z,False,20대
UgzVTAdUUj2_38RESrh4AaABAg,,@혜빈-m8b,나도 혜빈,0,2024-11-12T13:57:26Z,False,20대
Ugx3gPmvwqJKgzWMusB4AaABAg,,@970cj,여자애는 오히려 호감인데 남자애는 진짜 ㄹㅇ 개때리고 싶다 뭔 기집애도 아니고 말투부터 시작해서 행동 하나하나가 다 저러냐 불량품이네 😅,3,2024-11-12T13:23:59Z,False,20대
Ugx3gPmvwqJKgzWMusB4AaABAg.AAjyYtFRmVOAB8qyAOxENg,Ugx3gPmvwqJKgzWMusB4AaABAg,@nexoncompany,개때리고 싶다 라는 표현이 왤케 웃기냐ㅋㅋ,0,2024-11-22T14:37:55Z,True,20대
Ugw6nRRonNKkAgJRQ6t4AaABAg,,@brbnhy,남자 졸귀네ㅋㅋㅋㅋㅋ,0,2024-11-12T13:00:04Z,False,20대
UgzbS3wMUH_Fx_hUX-Z4AaABAg,,@갱-x5d,정호균 배우님.. 작년에 저희 학교 반으로 직업설명 외부강사님으로 오셧엇는데 너무 잘생기구 성격도 좋으셧어요 픽고에서 얼굴 뵈니까 너무 반갑네요 응원하겟습니다❤❤,5,2024-11-12T12:59:13Z,False,20대
UgxKVfWrPcMG_GqfSft4AaABAg,,@user-nv4ib5le9w,멘트가 남녀가 그냥 바꼈는데?ㅋㄱㅋㄱㅋ,0,2024-11-12T12:51:56Z,False,20대
Ugy3I8UpcCyT8vfJA4d4AaABAg,,@주주eju,개좋네,0,2024-11-12T11:23:48Z,False,20대
UgwkL3LVHo4BfyMINkR4AaABAg,,@이유-v4j,잘 참았는데 무릎에 앉히는거 보고 개터짐,0,2024-11-12T10:56:54Z,False,20대
UgwWZeScJ8zydFVtnEl4AaABAg,,@조현우-e1t,ㅈㄴ 귀엽군.,0,2024-11-12T09:20:01Z,False,20대
UgxHnXw89rjG7cQT9YN4AaABAg,,@성이름-s9w5y,맏이랑 막내 만나면 저러잖아 서로 편해하고,1,2024-11-12T08:58:01Z,False,20대
UgyVmwDt-FNOzXx4DSR4AaABAg,,@luvyour,ㅋㅋㅋㅋ큐ㅠㅠㅠㅠㅠ 아너무좋은데?<br>다른건 모르겟는데 팔베게는 ㅋㅋㅋㅋㅋㅋㅋ 아웃겨,0,2024-11-12T08:31:33Z,False,20대
UgxfRbeMrI4QIpqN3fV4AaABAg,,@에멀랄드-k9l,요런 드라마 유튜브 많은데 픽고가 제일 재밌어 작가 궁금해,3,2024-11-12T06:18:26Z,False,20대
Ugw3KbvUztjdKhB_MQZ4AaABAg,,@user-koddackji,언니 나랑 사궈,0,2024-11-12T05:58:23Z,False,20대
UgzTngMMLAzvolWW4YR4AaABAg,,@rvthszn,아ㅏㅏㅏㅏㅏ,0,2024-11-11T22:27:09Z,False,20대
UgzouQU3jq0h_Y_PRr14AaABAg,,@Jh-nh9pp,우와 대박유치하다,0,2024-11-24T05:56:57Z,False,20대
UgxkSJq45kJhaz0E7Hp4AaABAg,,@hahahoho2344,김유정 연기가 너무 어색해..손가락 오그라 들어 고몽 영상을 끝까지 못보겠음.. 쏴리 합니다.,0,2024-11-24T02:36:37Z,False,20대
UgxWwu5nqk6_z80L4KB4AaABAg,,@다트루,ㅇ,0,2024-11-23T18:52:58Z,False,20대
UgyBJPu6pH1vcPp4waR4AaABAg,,@ljh8795,와.. 김유정씨 너무이쁘다... 어떤남자가 사랑안할수 있겠어 그냥 눈뜨고 말만해도 이쁘네,2,2024-11-23T18:40:05Z,False,20대
UgwWToBuHOYtSli1MVh4AaABAg,,@김봉우-j3i,&quot;전 주식 안해요&quot; 그런데 주식 광고.<br>유튜브 광고 정말 혐오스럽다.,0,2024-11-23T17:04:43Z,False,20대
UgwSN2HXu7SbjTigOP94AaABAg,,@CBATTH,송재림님… 멋진 모습이 많이 담겼네요,1,2024-11-23T14:46:06Z,False,20대
UgzpiM3_l7KeOLdr4mp4AaABAg,,@Nuguseyo_nim,"곧 차인하배우님이 떠나신지 5주년인데,, 오랫만에 영상으로 뵙네요,, 송재림배우님도 떠나신지 얼마되지않아 보면서 두 배우님이 더욱 그리워집니다,,",1,2024-11-23T14:37:55Z,False,20대
UgwIZ7zJeAFy84nPbJ54AaABAg,,@CBATTH,"<a href=""https://www.youtube.com/watch?v=0FYglzS1YY0&amp;t=36"">0:36</a> 목소리 말투가 익숙해서 생각해봤더니 응사 나온 분 아닌가 다른 드라마에선 첨보네",3,2024-11-23T14:10:12Z,False,20대
Ugxqj9AxaizrUElJqz54AaABAg,,@아이돌A양보기-m6f,"드라마 재밌게 봤습니다 감사합니다<br>구독자형들 이거보다 난리난게있음<br>프사 누르고들어오면<br>연예계 난리난 사건 있다구😢",487,2024-11-23T14:01:36Z,False,20대
UgwAG7zKdVII_nJ9dep4AaABAg,,@rkdtmddnjs,아 지무비형도 올릴 거 같은데 형거 올만에 보러 옴 k2리뷰가 꿀맛이엿는데,0,2024-11-23T13:49:46Z,False,20대
UgxBYXUzTRr6_2xNDOJ4AaABAg,,@l9유출모음-프사눌러ss,김유정 너무 이쁘다!!!!!!!!!!!!!!,121,2024-11-23T12:07:17Z,False,20대
UgzidhxuBP15AvA0TeB4AaABAg,,@l9유출모음-프사눌러ss,송재림씨 고인의 명복을 빕니다..........,367,2024-11-23T12:07:12Z,False,20대
UgzidhxuBP15AvA0TeB4AaABAg.ABB9W87MT7YABBTd3278ML,UgzidhxuBP15AvA0TeB4AaABAg,@l9야뎡-보관소-UD,감기때매.. 아직까지 목소리가!!! 안좋으시네여 ㅠㅠ 고몽님 감기 조심 건강 조심~~~~~,0,2024-11-23T15:03:02Z,True,20대
UgyfHxHlPys8i9XJDn94AaABAg,,@dachshund_jow,누군가 했더니 아나운서 역에 나해령을 ... 역시 보자마자 알아볼 수 있는 미모,0,2024-11-23T11:14:44Z,False,20대
Ugy9Daxv5f24WZCE-Dl4AaABAg,,@JohnDoe-li9ro,"남주(선결)가 너무 몬생긴거 같은데. 어디서 저렇게 턱선없이 후덕한 애를 데려왔냐. 도진, 오돌이가 훨 새끈하네.",1,2024-11-23T10:54:04Z,False,20대
UgyhhmNK10s0YZ39Zwh4AaABAg,,@eddieyoo8292,저정도가 보편적 외모라면 우리나라 성형의사들 다 망합니다..ㅎㅎ,2,2024-11-23T06:21:35Z,False,20대
UgydYNpeXoW6sN5R7yx4AaABAg,,@JustGOATT,"<a href=""https://www.youtube.com/watch?v=0FYglzS1YY0&amp;t=2409"">40:09</a> 송재림님 좋은곳에서 항상 웃는일만 가득하시길 그는 그저 GOAT...",13,2024-11-23T04:18:09Z,False,20대
UgyAVMTxsJNoNcP7n3p4AaABAg,,@hfcbjtfrtytr,꺼져이자식아,0,2024-11-22T22:17:14Z,False,20대
UgwESq80CnkLGVMxv3N4AaABAg,,@송송이이,한국드라마는 왜 하나같이 이러냐...막장기를 지나니 개막장기가...정말 지겹다...,0,2024-11-22T22:06:23Z,False,20대
UgzVc5cONMNMAn5iT1B4AaABAg,,@yjpp89,우와.. 개인적으로 제 최애 드라마중 하나인데!! 이때 이도현씨 보고 잘될것같았는데 ㅎㅎ 감사합니다❤,4,2024-11-22T21:23:25Z,False,20대
UgxoukH6U_r_oH9f_h54AaABAg,,@인생쿨,결말 어디갔음요?,1,2024-11-22T20:08:20Z,False,20대
UgzyNhKlbFS9ioNcST14AaABAg,,@Bluewater-f6w,김유정 너무 이쁘다,8,2024-11-22T19:04:23Z,False,20대
UgynASwNGhCG_YSAgCF4AaABAg,,@뭐라는,누가보면  갈등조장 ㅅ ㅍ,0,2024-11-22T17:32:50Z,False,20대
UgybHy_WFdfVn_hLoDF4AaABAg,,@Nynyny-p9y,열석환씨다!,0,2024-11-22T17:22:17Z,False,20대
Ugz7kYHtoG6udLlf9314AaABAg,,@user-ij2ky2ir7u,남주 요즘 왜 잘 안 나오지,1,2024-11-22T15:57:23Z,False,20대
UgxMV-eZV27Lqtm3C854AaABAg,,@영케이-u4z,감기때매 아직까지 목소리가 안좋으시네여…ㅠㅠ 고몽님~ 감기 조심! 건강 조심!,5,2024-11-22T14:40:30Z,False,20대
UgwOER_C79vhdj0bcIF4AaABAg,,@일권-b5k,아……싫타….,1,2024-11-22T14:20:00Z,False,20대
Ugz5pRBvJNWnLKkI_tB4AaABAg,,@doremi45-q8w,차인하 송재림 두 배우님 드라마 재밌게 봤습니다 감사합니다,29,2024-11-22T13:56:07Z,False,20대
UgyGvtgHbcwiD02h_qR4AaABAg,,@회천31101,저런 청소부가 어디 있어 ㅋ,1,2024-11-22T12:08:05Z,False,20대
UgzYy8MtG3yp-_Ly8AB4AaABAg,,@dduukkiill,송재림씨 고인의 명복을 빕니다.,105,2024-11-22T12:04:37Z,False,20대
